estimating workload which takes just one milisecond
end estimation
0	2	1
0	4	2
0	5	3
0	7	4
0	9	5
0	10	6
0	12	7
0	13	8
0	15	9
0	17	10
0	18	11
0	20	12
0	22	13
0	24	14
0	25	15
0	27	16
0	28	17
0	30	18
0	32	19
0	33	20
0	35	21
0	36	22
0	38	23
0	40	24
0	41	25
0	43	26
0	45	27
0	46	28
0	48	29
0	50	30
0	51	31
0	53	32
0	55	33
0	57	34
0	59	35
0	60	36
0	62	37
0	64	38
0	65	39
0	67	40
0	69	41
0	71	42
0	73	43
0	75	44
0	76	45
0	78	46
0	79	47
0	80	48
0	82	49
0	83	50
0	84	51
0	85	52
0	86	53
0	87	54
0	89	55
0	90	56
0	91	57
0	92	58
0	94	59
0	95	60
0	97	61
0	98	62
0	100	63
0	101	64
0	103	65
0	104	66
0	106	67
0	108	68
0	110	69
0	111	70
0	113	71
0	115	72
0	117	73
0	119	74
0	120	75
0	122	76
0	124	77
0	125	78
0	127	79
0	128	80
0	130	81
0	131	82
0	133	83
0	134	84
0	136	85
0	137	86
0	139	87
0	140	88
0	142	89
0	143	90
0	144	91
0	146	92
0	148	93
0	149	94
0	151	95
0	152	96
0	154	97
0	155	98
0	157	99
0	158	100
